,公司名,城市,公司人数,公司领域,职位,发布时间,工资,工作年限,学历,岗位职责,岗位要求
1075,北大方正信息产业集团有限公司,北京,2000人以上,"移动互联网,硬件",计算机视觉算法工程师,2020-03-31 14:48:50,20k-25k,应届毕业生,硕士,"1、解决图像中的目标检测、分类、识别、分割等问题。
2、参与AI应用系统的需求分析,功能模块代码的实现及项目重要设计文档的编制。
3、专业为计算机科学、数学、统计、运筹、物理。具有相关计算机视觉或深度学习工作或研究经验的博士或硕士学位。
4、3年以上工作经验。精通C/C++、Python、Matlab、R等语言的编程技巧。
5、拥有最先进的深度学习框架的实践经验。至少对于以下领域之一有良好的实际项目","使用深度学习解决图像中的目标检测和识别、图像分类、区域分割、字符识别、图像检索、图像内容理解等等。
6、掌握广泛的计算机视觉的各种算法和原理。
7、熟悉TensorFlow，pytorch等框架，熟悉SSD, Faster R-CNN，Mask R-CNN，Yolo等目标检测网络者.
8、有较强的英文文档、论文阅读能力。
9、具有与内外部的研发团队保持积极互动的能力。
10、拥有无人驾驶项目，医学图像处理工作经验优先。"
1076,北京嘀嘀无限科技发展有限公司,北京,2000人以上,汽车丨出行,&nbsp;资深算法工程师/专家,2020-03-25 17:00:21,30k-60k,5-10年,本科,,
1077,上海海知智能科技有限公司,北京,50-150人,"移动互联网,数据服务",算法工程师-知识图谱,2020-03-25 09:52:43,25k-50k,3-5年,本科,"1. 应用机器学习构建学习问题构建推荐系统；
2. 构建核心机器学习平台（核心算法库）；
3. 构建高级机器学习接口API（自然语言处理、知识图谱等）；
4. 将机器学习深度整合到大数据平台；
5. 与数据分析工程师、应用开发工程师紧密合作，简化机器学习并将其钢钒应用到海知智能的产品中。
","1.  计算机相关专业本科及以上学历；
2. 一年以上机器学习、深度学习、人工智能等相关方向的工作经历，两年以上软件开发经历；
3. 熟练掌握一门及以上编程语言，包括但不限于JAVA、C/C++、Python。
加分项"
1078,工银瑞信基金管理有限公司,北京,500-2000人,"电商,金融",人工智能算法工程师,2020-03-30 18:07:03,30k-50k,3-5年,硕士,"1、利用AI技术对投研、风险和运营的数据及应用场景进行多维度分析和研究，优化实际运营及提供业务决策； 2、根据业务场景需求，制定可行的人工智能解决方案，将复杂问题抽象、梳理、拆解成算法模型和工程模块； 3、负责具体场景的模型训练，算法调优，模型部署，包括客户和产品大数据挖掘、多维异构数据分析，文本挖掘，时间序列分析等； 4、利用公司的AI平台，在AI平台厂商的指导下应用公司业务数据建设的AI中台，包括投研知识图谱，智能搜索引擎，智能推荐引擎等。 

","1）国内外知名大学硕士及以上学历，计算机科学、数据科学、机器学习、人工智能等相关专业，具有良好的数据结构与算法基础，具有扎实的编程功底；
2）熟悉主流机器学习算法原理，在深度学习、强化学习、推荐算法、个人AI助手等至少一个领域有较为深入的理解和经验，AI实际项目经验者优先；
3）熟悉掌握java, python，c其中一门常见编程语言，熟悉常见的机器/深度学习框架【Tensorflow, Caffe，Pytorch, MLlib，Sklearn】的一至多项；
4）有应用机器学习进行业务建模、用户画像、智能推荐、智能搜索、知识图谱、精准营销、舆情系统相关项目经验者优先；
5）优秀的沟通能力，执行力及团队合作精神；"
1079,行吟信息科技（上海）有限公司,北京,500-2000人,消费生活,大数据平台开发工程师,2020-03-31 20:30:36,30k-50k,3-5年,本科,,
1080,广州市百果园信息技术有限公司,北京,500-2000人,移动互联网,推荐算法工程师（Likee）,2020-03-29 18:45:15,25k-50k,3-5年,本科,"1、负责海外短视频产品的个性化推荐策略优化；
2、深入理解业务和机器学习技术，优化模型，推荐策略，持续提升推荐效果；
3、通过机器学习模型和系统，用先进的检索和排序手段，优化产品搜索效果和数据效果。
","1、计算机、机器学习、统计相关专业、模式识别相关专业硕士及以上学历；
2、3年以上互联网策略类工作经验，熟悉推荐、搜索等领域优先；
3、良好的逻辑思维能力，能够从海量数据中发现关键特征，熟悉LR/GBDT/NN等常见机器学习工具 ；
4、优秀的编码与代码控制能力，熟悉linux，熟练使用C++和Java/python；
5、有实际线上的高并发架构开发和调优的经验者优先；
6、有ACM / Topcoder Algorithm 或类似算法竞赛经历者优先。"
1081,深圳晶泰科技有限公司,北京,150-500人,企业服务,机器学习实习生,2020-04-01 18:17:56,3k-6k,应届毕业生,硕士,"0. 文献阅读及复现；
1. 收集、清洗并分析项目相关的数据； 
2. 参与机器学习/深度学习算法开发；
3. 按照测试文档进行算法测试并生成总结报告；
","0. 化学、药学、生物学、物理学、计算机等相关专业，硕士及以上学历；
1. 熟悉python及常用的数据分析、机器学习、深度学习模块；
2. 英语六级。
加分项"
1082,中科星图股份有限公司,北京,500-2000人,"信息安全,数据服务",c++算法工程师（遥感）,2019-12-24 11:12:10,20k-31k,3-5年,硕士,,
1083,奇虎360科技有限公司,北京,2000人以上,信息安全,机器学习计算平台研发工程师,2020-04-02 18:08:57,25k-35k,5-10年,本科,"1、负责360机器学习离线/在线计算平台的研发、搭建和优化工作
3、根据候选人能力及经验，职位包括","工程师、技术专家等
 
岗位要求"
1084,北京极智嘉科技有限公司,北京,500-2000人,"硬件,数据服务",视觉算法工程师,2020-03-20 18:58:04,25k-40k,3-5年,硕士,"目标分类/检测/位姿估计、可通行区域检测/分割、行人检测/跟踪/预测等；
具备良好的团队合作与沟通能力，对前沿技术有高度的敏感性和判断力，勇于接受挑战，且执行力强；
·优先考虑
熟悉OpenCL或者OpenVINO开发有Movidus开发经验者优先；
熟悉YOLO，UNet，有实际开发及部署者优先；
在计算机视觉（CVPR/ICCV等）或者机器学习（NeurllPS/ICML等）有高水平一作者优先；
在分类（ImagNet，CUB-Bird）、检测（VOC，KITTI）、分割（VOC,MOSCOCO）等benckmark上取得优秀成绩",
1085,北大方正信息产业集团有限公司,北京,2000人以上,"移动互联网,硬件",机器写作算法工程师（方正信产）(J12484),2020-03-31 14:48:50,20k-25k,应届毕业生,博士,,1. 出版领域
1086,上海高仙自动化科技发展有限公司,北京,150-500人,"企业服务,硬件",感知算法工程师,2020-03-12 14:05:23,20k-40k,不限,硕士,"1、自动化、电子工程、计算机科学或相关专业硕士及以上学历，拥有机器人、汽车或相关行业经验；
2、熟悉 Linux 知识及 Linux 系统开发，拥有 Linux 平台上优秀的 C/C++开发技能与经验；
3、拥有仿真环境的经验，在传感器融合、概率感知、目标跟踪、机器人计算机视觉等领域拥有至少一个优秀的知识和经验；
4、具备以下核心技能的一","毫米波雷达信号处理、激光雷达信号处理、图像处理、传感器信息融合算法、传感器标定、模式识别、机器人系统工程等；
5、善于分析和解决问题, 具备较好的沟通表达能力和团队合作精神；
6、 具有自主驾驶系统工程设计经验优先。"
1087,北京旷视科技有限公司,北京,500-2000人,人工智能,算法开发工程师,2020-03-10 12:19:40,20k-40k,3-5年,不限,"1.986/211计算机相关专业本科以上学历，3年以上机器学习、自然语言处理、数据挖掘或文本处理的工作经验；2.精通Python，Java，Scala，Go等编程语言之一，具有实践性的系统代码开发经验； 3.丰富的数据建模实践经验、良好的技术洞察力和优秀的数据分析技能； 4.精通Linux环境下的开发，喜欢并关注开源工具与开源社区，有分布式系统开发经验，具有全栈开发经验者优先；5.掌握主流的大数据处理技术，包括Hive, Spark，Storm，flink等，有互联网搜索、推荐系统、大数据算法项目的经验者的优先； 6.具备强烈的进取心、自我学习能力、团队合",
1088,北京纳米维景科技有限公司,北京,50-150人,医疗丨健康,高级算法工程师,2020-03-26 10:21:47,18k-30k,3-5年,硕士,,
1089,星药科技（深圳）有限公司,北京,少于15人,人工智能,机器学习工程师,2020-04-01 17:21:43,30k-60k,不限,本科,"TensorFlow/Keras/PyTorch；
-  性格开朗，有责任心，有团队合",
1090,北大方正信息产业集团有限公司,北京,2000人以上,"移动互联网,硬件",版面理解方向算法工程师（方正信产）(J12488),2020-03-31 14:48:50,15k-20k,应届毕业生,本科,测试数字文档复杂元素特征算法效果及性能；制作测试用例，规范测试结果报告；标注数字文档复杂元素；制作规范数据集。,1. 大学本科及以上学历，计算机相关专业； 2. 熟练掌握C++语言，能够编写高质量的代码，具有一定的架构设计能力；3. 熟悉机器学习及相关框架者优先；4. 语言表达能力强，有良好的沟通协调能力和独立工作能力。
1091,北京主线科技有限公司,北京,50-150人,"移动互联网,硬件",定位算法工程师,2020-03-26 10:29:38,15k-30k,应届毕业生,硕士,"1、负责自动驾驶定位算法的设计和研发
2、负责定位算法的工程化和优化，保证算法研究落到实处
3、负责相应文档、专利以及软件著作权的撰写

","1、硕士及以上学历
2、熟练掌握c/c++/python
3、要求有导航定位/视觉定位/激光定位/融合定位的相关经验或从业经历
4、在自动驾驶/无人机等方面有经验者优先
5、熟悉linux平台

■我们的福利
1、丰厚的薪资奖金，核心岗位期权奖励+提供北京/天津/上海市户口指标
2、完善的七险一金
3、弹性工作制、免费工作餐及下午茶
4、丰富的团队活动及员工关怀活动
5、和善的老板及轻松的工作氛围
6、地处北京中关村核心区，交通便利
7、实习生/应届生由资深工程师“一对一”带领指导，并对优秀者提供转正机会"
1092,百度在线网络技术（北京）有限公司,北京,2000人以上,工具,高级C++开发工程师（机器学习方向）,2020-04-01 13:40:30,20k-40k,3-5年,本科,Feed架构，全面负责百度app/好看/全民/各矩阵/web等多端feed流形态产品的推荐系统工程架构,"双引擎核心业务
目标"
1093,亚信科技（中国）有限公司,北京,2000人以上,"企业服务,移动互联网",AI图像/视频算法工程师,2020-03-24 16:52:41,15k-25k,3-5年,硕士,"1.图像处理和视频分析算法的设计和开发；
2.视频分析应用设计和需求分析。
 
","1.计算机视觉相关专业硕士及以上学历，二年及以上的视频图像算法工作经验；
2.熟悉数字图像处理、视频分析算法，熟悉主流的模式识别与计算机视觉算法(目标检测、分类、跟踪、背景建模、运动分析等)，对计算机视觉的研究具有浓厚兴趣；
3.深入了解至少一种深度学习编程框（TensorFlow/Pytorch/Caffe/CNTK/Mxnet其它）；
4. 熟悉C/C++,Python编程语言；
5. 熟悉常用python-package，opencv，skimage等图像处理库；熟悉各种图像处理算法；
6.良好的沟通能力和团队协作精神，严谨的工作态度与高质量意识；
7.良好的创新意识和能力，跟进AI领域发展演进，解决前沿课题。"
